,mean,min,max,std,median
cost,0.17023999999999997,0.17024,0.17024,1.3994902017522592e-16,0.17024
cpu_usage,1.1035000000000001,0.205,1.719,0.48652254463763317,1.249
mem_usage,1.0929333333333335,0.204,1.703,0.48178055580814205,1.238
pending_pods,16.616666666666667,0.0,100.0,33.22195091500302,0.0
time_with_pending,0.35,0.0,1.0,0.4809947319913076,0.0
wokloads_with_pending_pods,0.03304672424525366,0.0,0.17333333333333334,0.060089025859669416,0.0
number_of_migrations,60.0,18.0,138.0,53.44155686354955,42.0
