,mean,min,max,std,median
cost,0.17528,0.17024,0.18144,0.004444302219946592,0.17248
cpu_usage,1.116796875,0.182,1.819,0.49779740826225594,1.3485
mem_usage,1.1059062499999999,0.18,1.802,0.4929545752842249,1.3355000000000001
pending_pods,8.46875,0.0,64.0,20.881349428814556,0.0
time_with_pending,0.171875,0.0,1.0,0.38025419651629616,0.0
wokloads_with_pending_pods,0.01666283700980392,0.0,0.13333333333333333,0.03908621280040264,0.0
number_of_migrations,54.0,0.0,210.0,104.03845442911962,3.0
