,mean,min,max,std,median
cost,0.19278933333333337,0.17024,0.21504,0.020915162115739946,0.20048
cpu_usage,0.9824333333333333,0.137,1.725,0.5094063799041055,1.166
mem_usage,0.9728166666666668,0.136,1.709,0.5044910337234396,1.1545
pending_pods,16.033333333333335,0.0,100.0,34.46391710065619,0.0
time_with_pending,0.23333333333333334,0.0,1.0,0.4265218680850983,0.0
wokloads_with_pending_pods,0.031455515927301156,0.0,0.2,0.06286570493555273,0.0
number_of_migrations,79.5,0.0,252.0,116.07325273291862,33.0
