,mean,min,max,std,median
cost,0.17875199999999997,0.17024,0.21056,0.01129301040767238,0.17024
cpu_usage,0.9767333333333335,0.206,1.709,0.4212542960266448,1.033
mem_usage,0.9671166666666668,0.204,1.6920000000000002,0.4170138839157888,1.023
pending_pods,43.86666666666667,0.0,244.0,80.6890803245137,0.0
time_with_pending,0.4666666666666667,0.0,1.0,0.5030977485864635,0.0
wokloads_with_pending_pods,0.09293609506464205,0.0,0.43529411764705883,0.15234722499122622,0.0
number_of_migrations,219.6,0.0,420.0,151.52821519439868,240.0
