,mean,min,max,std,median
cost,0.10752000000000003,0.10752,0.10752,4.198470605256777e-17,0.10752
cpu_usage,0.849766666666667,0.0,0.871,0.12309557629726077,0.871
mem_usage,0.8409833333333334,0.0,0.862,0.12183226753380813,0.862
pending_pods,0.11666666666666667,0.0,7.0,0.9036961141150637,0.0
time_with_pending,0.008264462809917356,0.0,1.0,0.09090909090909077,0.0
wokloads_with_pending_pods,0.0005603025633842274,0.0,0.06779661016949153,0.006163328197226468,0.0
number_of_migrations,0.0,0.0,0.0,,0.0
