,mean,min,max,std,median
cost,0.171808,0.17024,0.17248,0.0010351595308150721,0.17248
cpu_usage,1.11955,0.201,1.83,0.5201997147445767,1.3295000000000001
mem_usage,1.1087333333333333,0.199,1.812,0.5152188235674159,1.3170000000000002
pending_pods,10.0,0.0,68.0,22.203221632174408,0.0
time_with_pending,0.23333333333333334,0.0,1.0,0.42652186808509834,0.0
wokloads_with_pending_pods,0.021873906719449488,0.0,0.19047619047619047,0.046052871733285504,0.0
number_of_migrations,24.0,0.0,78.0,36.98648401781386,9.0
