,mean,min,max,std,median
cost,0.10752000000000003,0.10752,0.10752,4.1952397693760153e-17,0.10752
cpu_usage,0.858787878787879,0.0,0.914,0.10750821294587615,0.871
mem_usage,0.8501666666666668,0.0,0.905,0.1064302709011989,0.862
pending_pods,0.030303030303030304,0.0,2.0,0.24618298195866528,0.0
time_with_pending,0.015151515151515152,0.0,1.0,0.12309149097933264,0.0
wokloads_with_pending_pods,0.00018477457501847746,0.0,0.012195121951219513,0.0015011157436503973,0.0
number_of_migrations,6.0,4.0,10.0,3.4641016151377544,4.0
