,mean,min,max,std,median
cost,0.17912533333333333,0.17024,0.18816,0.005904438854970924,0.1792
cpu_usage,0.9689,0.191,1.832,0.47700594104959554,0.927
mem_usage,0.9595499999999999,0.19,1.814,0.47242021745942125,0.918
pending_pods,47.45,0.0,162.0,61.510485533024976,12.0
time_with_pending,0.6,0.0,1.0,0.49403218175557095,1.0
wokloads_with_pending_pods,0.12516811208115558,0.0,0.38666666666666666,0.14893143242973308,0.06
number_of_migrations,214.8,42.0,300.0,112.0410639006967,270.0
