,mean,min,max,std,median
cost,0.17184533333333332,0.17024,0.17248,0.0010178999096122825,0.17248
cpu_usage,1.1220833333333333,0.201,1.819,0.5103290162260615,1.2655
mem_usage,1.1112000000000002,0.199,1.802,0.5054325819684107,1.254
pending_pods,9.383333333333333,0.0,64.0,21.591815513641787,0.0
time_with_pending,0.21666666666666667,0.0,1.0,0.4154502016565848,0.0
wokloads_with_pending_pods,0.0189562324929972,0.0,0.12,0.04020766129350017,0.0
number_of_migrations,0.0,0.0,0.0,,0.0
