,mean,min,max,std,median
cost,0.10752000000000003,0.10752,0.10752,4.198470605256777e-17,0.10752
cpu_usage,0.8658333333333331,0.462,0.9299999999999999,0.053826200748386885,0.871
mem_usage,0.8574,0.458,0.9209999999999999,0.05323602705190518,0.862
pending_pods,0.23333333333333334,0.0,6.0,1.04746128388735,0.0
time_with_pending,0.05,0.0,1.0,0.21978417765108266,0.0
wokloads_with_pending_pods,0.0019587939682024712,0.0,0.07017543859649122,0.009928428991788365,0.0
number_of_migrations,14.0,10.0,18.0,3.265986323710904,14.0
