,mean,min,max,std,median
cost,0.10752000000000003,0.10752,0.10752,4.1967773321065376e-17,0.10752
cpu_usage,0.8628888888888891,0.114,1.104,0.10041689086665731,0.87
mem_usage,0.8545714285714286,0.113,1.094,0.09946610936616736,0.862
pending_pods,0.23809523809523808,0.0,6.0,1.0882700938806618,0.0
time_with_pending,0.047619047619047616,0.0,1.0,0.2146693953705459,0.0
wokloads_with_pending_pods,0.005308641975308641,0.0,0.26666666666666666,0.034008364775874995,0.0
number_of_migrations,83.5,8.0,158.0,83.76753547765387,84.0
