,mean,min,max,std,median
cost,0.17584,0.17024,0.21504,0.009105930271075816,0.17024
cpu_usage,0.9992166666666665,0.206,1.79,0.42086513366453077,1.0955
mem_usage,0.9893499999999998,0.204,1.774,0.41671991264303676,1.084
pending_pods,44.9,0.0,244.0,82.6181126773838,3.0
time_with_pending,0.5,0.0,1.0,0.5042194840896107,0.5
wokloads_with_pending_pods,0.0927272335476053,0.0,0.4235294117647059,0.14911762656386424,0.0078125
number_of_migrations,208.8,0.0,420.0,149.72374561170983,210.0
