,mean,min,max,std,median
cost,0.17023999999999997,0.17024,0.17024,1.3984132564586717e-16,0.17024
cpu_usage,0.7963181818181818,0.0,1.08,0.2888564806847278,0.915
mem_usage,0.7884545454545453,0.0,1.069,0.2859759097879066,0.906
pending_pods,104.46969696969697,0.0,286.0,95.23965232659867,125.5
time_with_pending,0.696969696969697,0.0,1.0,0.4630898556999653,1.0
wokloads_with_pending_pods,0.2527332770884105,0.0,0.53,0.19374429701269286,0.34782608695652173
number_of_migrations,48.0,0.0,96.0,48.0,48.0
