,mean,min,max,std,median
cost,0.1741226666666667,0.17024,0.18144,0.0046817401757729225,0.17024
cpu_usage,1.0820666666666667,0.165,1.719,0.5077005946276908,1.3355000000000001
mem_usage,1.0718,0.163,1.703,0.5028136022862426,1.323
pending_pods,18.683333333333334,0.0,100.0,34.34594277801579,0.0
time_with_pending,0.4,0.0,1.0,0.49403218175557095,0.0
wokloads_with_pending_pods,0.03901472095935104,0.0,0.2236842105263158,0.0633784414794738,0.0
number_of_migrations,88.5,36.0,210.0,81.59044061653302,54.0
