,mean,min,max,std,median
cost,0.10752000000000003,0.10752,0.10752,4.198470605256777e-17,0.10752
cpu_usage,0.8672000000000001,0.522,0.946,0.04668241058072216,0.871
mem_usage,0.8587500000000001,0.517,0.9369999999999999,0.04622114308189073,0.862
pending_pods,0.21666666666666667,0.0,7.0,1.0591276657841473,0.0
time_with_pending,0.05,0.0,1.0,0.21978417765108266,0.0
wokloads_with_pending_pods,0.0018995211615693544,0.0,0.07692307692307693,0.01047258557892603,0.0
number_of_migrations,16.0,10.0,26.0,6.928203230275509,14.0
