,mean,min,max,std,median
cost,0.18323199999999998,0.17024,0.19264,0.009330118316324295,0.18816
cpu_usage,1.0266499999999998,0.0,1.823,0.49746264062094075,1.0705
mem_usage,1.0165000000000002,0.0,1.8050000000000002,0.49256180890647655,1.0594999999999999
pending_pods,9.133333333333333,0.0,94.0,23.32777980722691,0.0
time_with_pending,0.09917355371900827,0.0,1.0,0.30013770944034845,0.0
wokloads_with_pending_pods,0.011509261331191978,0.0,0.24285714285714285,0.040804657816423714,0.0
number_of_migrations,8.0,2.0,17.0,6.0,5.0
