,mean,min,max,std,median
cost,0.171808,0.17024,0.17248,0.0010351595308150721,0.17248
cpu_usage,1.1214666666666668,0.201,1.83,0.5121339359597077,1.278
mem_usage,1.1105833333333333,0.199,1.812,0.5071967255036077,1.2665
pending_pods,9.933333333333334,0.0,68.0,21.830523388421753,0.0
time_with_pending,0.23333333333333334,0.0,1.0,0.42652186808509834,0.0
wokloads_with_pending_pods,0.02077430761036809,0.0,0.13,0.04236779765487735,0.0
number_of_migrations,18.0,0.0,66.0,32.12475680841802,3.0
