,mean,min,max,std,median
cost,0.10752000000000003,0.10752,0.10752,2.926353368728945e-16,0.10752
cpu_usage,0.8674999999999999,0.0,1.252,0.10450127525023616,0.871
mem_usage,0.8589016393442624,0.0,1.24,0.10345154252200837,0.862
pending_pods,0.14754098360655737,0.0,6.0,0.9330668453952722,0.0
time_with_pending,0.02459016393442623,0.0,1.0,0.15551114089921197,0.0
wokloads_with_pending_pods,0.0013221864252617652,0.0,0.075,0.008859778200614243,0.0
number_of_migrations,84.0,8.0,160.0,85.47904226573124,84.0
