,mean,min,max,std,median
cost,0.172592,0.17024,0.21728,0.010338647716706935,0.17024
cpu_usage,1.0768833333333334,0.157,1.75,0.5078895546450174,1.1825
mem_usage,1.0665166666666666,0.156,1.733,0.5029896549014236,1.1705
pending_pods,16.55,0.0,100.0,33.17566240892839,0.0
time_with_pending,0.36666666666666664,0.0,1.0,0.48596110141697085,0.0
wokloads_with_pending_pods,0.035928476285568174,0.0,0.25,0.06494715556829232,0.0
number_of_migrations,115.5,36.0,276.0,109.25657874929088,75.0
