,mean,min,max,std,median
cost,0.17023999999999995,0.17024,0.17024,1.3992958146130824e-16,0.17024
cpu_usage,0.8401803278688524,0.206,1.21,0.3064096663073107,0.915
mem_usage,0.8319508196721309,0.204,1.198,0.3033961341343199,0.906
pending_pods,93.44262295081967,0.0,256.0,91.39010241635653,94.0
time_with_pending,0.6229508196721312,0.0,1.0,0.48866943244656724,1.0
wokloads_with_pending_pods,0.21058732838909774,0.0,0.48,0.1854681764752069,0.26666666666666666
number_of_migrations,52.5,0.0,132.0,64.50581369148055,39.0
