,mean,min,max,std,median
cost,0.17023999999999995,0.17024,0.17024,1.398925777368846e-16,0.17024
cpu_usage,0.8443650793650793,0.206,1.203,0.30367259011423353,0.915
mem_usage,0.8362063492063491,0.204,1.192,0.30083261655751975,0.906
pending_pods,94.77777777777777,0.0,250.0,88.05743075465641,108.0
time_with_pending,0.6507936507936508,0.0,1.0,0.48054841516113234,1.0
wokloads_with_pending_pods,0.2206954275122138,0.0,0.4605263157894737,0.18201275974369988,0.3230769230769231
number_of_migrations,82.5,0.0,186.0,77.51773990513398,72.0
