,mean,min,max,std,median
cost,0.18129066666666668,0.17024,0.19488,0.011524589167524631,0.17696
cpu_usage,1.02905,0.124,1.719,0.49850139571060764,1.15
mem_usage,1.0190666666666666,0.123,1.703,0.49385425924915455,1.1385
pending_pods,24.666666666666668,0.0,154.0,45.49675595314337,0.0
time_with_pending,0.31666666666666665,0.0,1.0,0.46910179830729853,0.0
wokloads_with_pending_pods,0.06024778244631187,0.0,0.5,0.1134988725742055,0.0
number_of_migrations,115.5,36.0,228.0,93.1289428695505,99.0
