,mean,min,max,std,median
cost,0.10752000000000003,0.10752,0.10752,4.198470605256777e-17,0.10752
cpu_usage,0.8509500000000003,0.0,0.871,0.11965663091544035,0.871
mem_usage,0.8421500000000002,0.0,0.862,0.11843926069752486,0.862
pending_pods,0.1,0.0,6.0,0.7745966692414822,0.0
time_with_pending,0.008264462809917356,0.0,1.0,0.09090909090909077,0.0
wokloads_with_pending_pods,0.0005008765339343852,0.0,0.06060606060606061,0.005509641873278252,0.0
number_of_migrations,0.0,0.0,0.0,,0.0
