,mean,min,max,std,median
cost,0.180656,0.17024,0.19264,0.010016098770293316,0.18592
cpu_usage,0.8309166666666667,0.166,1.774,0.3364179347718523,0.915
mem_usage,0.8228166666666666,0.165,1.7570000000000001,0.33294996273256416,0.906
pending_pods,78.66666666666667,0.0,310.0,104.14977264134063,0.5
time_with_pending,0.5,0.0,1.0,0.5042194840896107,0.5
wokloads_with_pending_pods,0.1671362536614269,0.0,0.52,0.1973270983562163,0.007142857142857143
number_of_migrations,110.4,0.0,306.0,125.6136935210489,60.0
