,mean,min,max,std,median
cost,0.18185066666666666,0.17024,0.2016,0.01293368717554287,0.17472
cpu_usage,0.8476333333333332,0.157,1.671,0.3569326464815089,0.9575
mem_usage,0.8393333333333335,0.155,1.655,0.353508596336236,0.948
pending_pods,79.45,0.0,262.0,89.46288407556867,68.5
time_with_pending,0.5833333333333334,0.0,1.0,0.4971671160112441,1.0
wokloads_with_pending_pods,0.19104086026918846,0.0,0.52,0.18119360302337353,0.22457542457542456
number_of_migrations,147.0,24.0,330.0,134.7442021016118,117.0
