,mean,min,max,std,median
cost,0.10752000000000003,0.10752,0.10752,4.198470605256777e-17,0.10752
cpu_usage,0.8685500000000003,0.675,0.9199999999999999,0.026186052051309652,0.871
mem_usage,0.8595666666666667,0.668,0.9099999999999999,0.025902271784841988,0.862
pending_pods,0.1,0.0,6.0,0.7745966692414822,0.0
time_with_pending,0.016666666666666666,0.0,1.0,0.12909944487358072,0.0
wokloads_with_pending_pods,0.0010416666666666667,0.0,0.0625,0.008068715304598795,0.0
number_of_migrations,14.0,14.0,14.0,,14.0
