,mean,min,max,std,median
cost,0.10752000000000003,0.10752,0.10752,4.198470605256777e-17,0.10752
cpu_usage,0.8678833333333336,0.386,1.072,0.0690443462668192,0.871
mem_usage,0.8589500000000001,0.382,1.061,0.068358830161267,0.862
pending_pods,0.26666666666666666,0.0,8.0,1.2469171022513899,0.0
time_with_pending,0.05,0.0,1.0,0.21978417765108266,0.0
wokloads_with_pending_pods,0.002625993823510086,0.0,0.1,0.013852971397577341,0.0
number_of_migrations,60.0,0.0,90.0,51.96152422706632,90.0
