,mean,min,max,std,median
cost,0.17508721311475406,0.17024,0.18144,0.004538977906661195,0.17248
cpu_usage,1.1097704918032787,0.182,1.83,0.5072511013111957,1.237
mem_usage,1.0989344262295082,0.18,1.812,0.50230246096857,1.226
pending_pods,9.836065573770492,0.0,68.0,21.912842754778023,0.0
time_with_pending,0.22950819672131148,0.0,1.0,0.42400639236340165,0.0
wokloads_with_pending_pods,0.021166942186710752,0.0,0.14666666666666667,0.04278630277371588,0.0
number_of_migrations,52.5,0.0,210.0,105.0,0.0
