,mean,min,max,std,median
cost,0.17023999999999995,0.17024,0.17024,1.3992958146130824e-16,0.17024
cpu_usage,0.7768524590163934,0.0,1.186,0.27786680478636855,0.915
mem_usage,0.7692131147540981,0.0,1.174,0.2751444538634267,0.906
pending_pods,111.77049180327869,0.0,334.0,110.23027313199447,94.0
time_with_pending,0.8032786885245902,0.0,1.0,0.40081883401970786,1.0
wokloads_with_pending_pods,0.27923692226476604,0.0,0.8333333333333334,0.21444378030472688,0.38
number_of_migrations,106.5,0.0,204.0,93.25770745627409,111.0
