,mean,min,max,std,median
cost,0.10752000000000003,0.10752,0.10752,4.198470605256777e-17,0.10752
cpu_usage,0.8625333333333333,0.0,1.268,0.12445249133251644,0.871
mem_usage,0.8538833333333332,0.0,1.256,0.12324044180858457,0.862
pending_pods,0.0,0.0,0.0,0.0,0.0
time_with_pending,0.0,0.0,0.0,0.0,0.0
wokloads_with_pending_pods,0.0,0.0,0.0,0.0,0.0
number_of_migrations,25.0,4.0,80.0,36.751417206233924,8.0
