,mean,min,max,std,median
cost,0.17404799999999995,0.17024,0.21952,0.008953353467002446,0.17024
cpu_usage,0.9971166666666668,0.206,1.807,0.4386850957997503,1.018
mem_usage,0.9872166666666665,0.204,1.7890000000000001,0.434197568545787,1.008
pending_pods,44.93333333333333,0.0,257.0,86.60407996547656,0.0
time_with_pending,0.3333333333333333,0.0,1.0,0.4753826885415282,0.0
wokloads_with_pending_pods,0.08838508759046264,0.0,0.4235294117647059,0.15343875344766347,0.0
number_of_migrations,213.6,30.0,420.0,140.4948397628895,192.0
