,mean,min,max,std,median
cost,0.17968533333333334,0.17024,0.1904,0.009872998182282055,0.17024
cpu_usage,0.8629,0.166,1.358,0.3387928070394867,0.966
mem_usage,0.8545833333333334,0.165,1.345,0.335396415678101,0.9565000000000001
pending_pods,78.1,0.0,262.0,87.98222085421959,69.5
time_with_pending,0.6,0.0,1.0,0.49403218175557095,1.0
wokloads_with_pending_pods,0.18450999775226257,0.0,0.56,0.17710480586765953,0.2571428571428571
number_of_migrations,127.5,0.0,324.0,139.20129309744217,93.0
