,mean,min,max,std,median
cost,0.17759466666666668,0.17024,0.1904,0.009432480391057468,0.17024
cpu_usage,0.8556333333333334,0.206,1.712,0.3382757358226092,0.915
mem_usage,0.8472166666666665,0.204,1.6949999999999998,0.33490601219692945,0.906
pending_pods,79.75,0.0,304.0,103.87812692880676,2.0
time_with_pending,0.5,0.0,1.0,0.5042194840896107,0.5
wokloads_with_pending_pods,0.1693985162441045,0.0,0.51,0.1961817061711479,0.011111111111111112
number_of_migrations,162.0,0.0,324.0,149.15763473587265,156.0
