,mean,min,max,std,median
cost,0.17023999999999997,0.17024,0.17024,1.3994902017522592e-16,0.17024
cpu_usage,0.8467333333333332,0.206,1.224,0.3120358989922265,0.915
mem_usage,0.8384166666666666,0.204,1.211,0.30893959102704005,0.906
pending_pods,93.95,0.0,256.0,93.00472468406818,81.5
time_with_pending,0.6333333333333333,0.0,1.0,0.4859611014169708,1.0
wokloads_with_pending_pods,0.21167772750125693,0.0,0.5866666666666667,0.18699197402207243,0.23214285714285715
number_of_migrations,60.0,0.0,162.0,77.30459236035075,39.0
