,mean,min,max,std,median
cost,0.17132307692307688,0.17024,0.21952,0.0072449553708454125,0.17024
cpu_usage,1.0910824175824176,0.0,1.802,0.4966192320864155,1.237
mem_usage,1.0804560439560442,0.0,1.784,0.49175356059263503,1.226
pending_pods,18.186813186813186,0.0,100.0,29.62991324403239,0.0
time_with_pending,0.489010989010989,0.0,1.0,0.5012582068493474,0.0
wokloads_with_pending_pods,0.042850545540619595,0.0,0.17,0.058637212064584526,0.0
number_of_migrations,67.5,30.0,108.0,33.36165463522455,66.0
