,mean,min,max,std,median
cost,0.10752000000000003,0.10752,0.10752,4.197323325386947e-17,0.10752
cpu_usage,0.8645967741935482,0.054,1.072,0.10889692218586663,0.871
mem_usage,0.8559032258064517,0.053,1.0619999999999998,0.10788270948496331,0.862
pending_pods,0.12903225806451613,0.0,6.0,0.7992593080880022,0.0
time_with_pending,0.03225806451612903,0.0,1.0,0.17812704394997528,0.0
wokloads_with_pending_pods,0.006235933983495874,0.0,0.375,0.04762373394325532,0.0
number_of_migrations,42.0,14.0,64.0,20.72036035722674,45.0
