,mean,min,max,std,median
cost,0.10752000000000003,0.10752,0.10752,4.198470605256777e-17,0.10752
cpu_usage,0.8616166666666666,0.272,0.908,0.07757207510540247,0.871
mem_usage,0.8530000000000001,0.269,0.9,0.07683991723938757,0.862
pending_pods,0.11666666666666667,0.0,7.0,0.9036961141150637,0.0
time_with_pending,0.016666666666666666,0.0,1.0,0.12909944487358072,0.0
wokloads_with_pending_pods,0.0019047619047619048,0.0,0.11428571428571428,0.014754222271266335,0.0
number_of_migrations,12.0,0.0,26.0,10.954451150103322,11.0
