,mean,min,max,std,median
cost,0.171255,0.17024,0.17248,0.0011238821606872774,0.17024
cpu_usage,1.129578125,0.201,1.83,0.5104187762347075,1.2825000000000002
mem_usage,1.1187031250000001,0.199,1.812,0.5055294781943113,1.271
pending_pods,8.765625,0.0,64.0,20.9790085467158,0.0
time_with_pending,0.1875,0.0,1.0,0.3933978962347216,0.0
wokloads_with_pending_pods,0.017257162166051422,0.0,0.13333333333333333,0.039995119425592404,0.0
number_of_migrations,10.5,0.0,42.0,21.0,0.0
