,mean,min,max,std,median
cost,0.17699733333333334,0.17024,0.21728,0.010089416819192893,0.17024
cpu_usage,0.9828833333333333,0.206,1.657,0.418077200383166,1.0245
mem_usage,0.97315,0.204,1.6400000000000001,0.413941035062332,1.0145
pending_pods,43.7,0.0,250.0,81.6962750431879,0.0
time_with_pending,0.4666666666666667,0.0,1.0,0.5030977485864635,0.0
wokloads_with_pending_pods,0.08862769731843083,0.0,0.43,0.14831240168699625,0.0
number_of_migrations,213.6,0.0,414.0,148.71045692889254,222.0
