,mean,min,max,std,median
cost,0.10752000000000002,0.10752,0.10752,1.113187577364802e-16,0.10752
cpu_usage,0.86275,0.0,0.958,0.07661869091019147,0.871
mem_usage,0.8542606382978724,0.0,0.948,0.07588078986969084,0.862
pending_pods,0.12234042553191489,0.0,9.0,0.8596298488731139,0.0
time_with_pending,0.026595744680851064,0.0,1.0,0.16132839721047662,0.0
wokloads_with_pending_pods,0.0011018751997714548,0.0,0.08,0.008094964277403234,0.0
number_of_migrations,11.5,0.0,16.0,7.724420150837645,15.0
