,mean,min,max,std,median
cost,0.177632,0.17024,0.19264,0.009665889140754504,0.17024
cpu_usage,0.85755,0.206,1.699,0.3386401232146709,0.915
mem_usage,0.8491999999999998,0.204,1.682,0.33532699952459766,0.906
pending_pods,79.43333333333334,0.0,298.0,102.38318960710446,12.5
time_with_pending,0.5333333333333333,0.0,1.0,0.5030977485864635,1.0
wokloads_with_pending_pods,0.17084689522657687,0.0,0.5,0.1914395491832693,0.0675
number_of_migrations,159.6,0.0,294.0,138.8193070145504,174.0
